$GPYBM,SN10010787,030529.40,+30.265686471,+120.119848106,19.009,0.000,0.000,-0.001,0.000,-0.000,0.001,3349572.067,511532.775,-0.723,0.675,4,0,36,0,0004,0.000,0,*4D
$GPYBM,SN10010787,030529.50,+30.265686467,+120.119848103,19.007,0.000,0.000,-0.004,-0.003,0.010,0.005,3349572.067,511532.775,-0.723,0.675,4,0,36,1,0004,0.000,0,*42
$GPYBM,SN10010787,030529.60,+30.265686461,+120.119848099,19.009,0.000,0.000,-0.004,-0.002,0.001,0.005,3349572.066,511532.774,-0.724,0.675,4,0,36,1,0004,0.000,0,*4D
$GPYBM,SN10010787,030529.70,+30.265686473,+120.119848102,19.009,0.000,0.000,0.009,0.002,-0.002,0.009,3349572.068,511532.775,-0.722,0.675,4,0,36,1,0004,0.000,0,*6A
$GPYBM,SN10010787,030529.80,+30.265686461,+120.119848092,19.012,0.000,0.000,-0.005,-0.005,-0.011,0.007,3349572.066,511532.774,-0.724,0.674,4,0,36,1,0004,0.000,0,*6B
$GPYBM,SN10010787,030529.90,+30.265686461,+120.119848094,19.010,0.000,0.000,-0.004,-0.003,-0.003,0.005,3349572.066,511532.774,-0.724,0.674,4,0,36,1,0004,0.000,0,*68
$GPYBM,SN10010787,030530.00,+30.265686465,+120.119848098,19.010,0.000,0.000,0.001,0.001,-0.002,0.001,3349572.067,511532.774,-0.723,0.675,4,0,36,1,0004,0.000,0,*64
$GPYBM,SN10010787,030530.10,+30.265686465,+120.119848095,19.011,0.000,0.000,0.001,-0.001,-0.004,0.001,3349572.067,511532.774,-0.723,0.674,4,0,36,0,0004,0.000,0,*42
$GPYBM,SN10010787,030530.20,+30.265686473,+120.119848100,19.007,0.000,0.000,0.004,0.000,0.004,0.004,3349572.068,511532.774,-0.722,0.675,4,0,36,0,0004,0.000,0,*42
$GPYBM,SN10010787,030530.30,+30.265686470,+120.119848109,19.011,0.000,0.000,0.000,0.008,-0.014,0.008,3349572.067,511532.775,-0.723,0.676,4,0,36,0,0004,0.000,0,*6E
$GPYBM,SN10010787,030530.40,+30.265686476,+120.119848123,19.009,0.000,0.000,0.004,0.011,-0.001,0.011,3349572.068,511532.777,-0.722,0.677,4,0,36,0,0004,0.000,0,*63
$GPYBM,SN10010787,030530.50,+30.265686475,+120.119848104,19.012,0.000,0.000,0.001,-0.010,-0.010,0.010,3349572.068,511532.775,-0.722,0.675,4,0,36,1,0004,0.000,0,*47
$GPYBM,SN10010787,030530.60,+30.265686472,+120.119848112,19.011,0.000,0.000,-0.003,0.002,-0.004,0.003,3349572.067,511532.775,-0.722,0.676,4,0,36,1,0004,0.000,0,*4D
$GPYBM,SN10010787,030530.70,+30.265686478,+120.119848126,19.009,0.000,0.000,0.004,0.009,0.002,0.010,3349572.068,511532.777,-0.722,0.677,4,0,36,1,0004,0.000,0,*4C
$GPYBM,SN10010787,030530.80,+30.265686478,+120.119848122,19.009,0.000,0.000,0.000,0.000,0.003,0.000,3349572.068,511532.776,-0.722,0.677,4,0,36,1,0004,0.000,0,*4B
$GPYBM,SN10010787,030530.90,+30.265686484,+120.119848121,19.011,0.000,0.000,0.005,0.000,-0.004,0.005,3349572.069,511532.776,-0.721,0.677,4,0,36,1,0004,0.000,0,*6B
$GPYBM,SN10010787,030531.00,+30.265686488,+120.119848127,19.005,0.000,0.000,0.002,0.001,0.020,0.002,3349572.069,511532.777,-0.721,0.677,4,0,36,1,0004,0.000,0,*47
$GPYBM,SN10010787,030531.10,+30.265686473,+120.119848121,19.010,0.000,0.000,-0.007,-0.000,0.003,0.007,3349572.068,511532.776,-0.722,0.677,4,0,36,0,0004,0.000,0,*42
$GPYBM,SN10010787,030531.20,+30.265686482,+120.119848130,19.008,0.000,0.000,0.001,0.003,0.004,0.003,3349572.069,511532.777,-0.721,0.678,4,0,36,0,0004,0.000,0,*4C
$GPYBM,SN10010787,030531.30,+30.265686478,+120.119848140,19.006,0.000,0.000,-0.004,0.007,0.012,0.008,3349572.068,511532.778,-0.722,0.679,4,0,36,0,0004,0.000,0,*6D
$GPYBM,SN10010787,030531.40,+30.265686485,+120.119848140,19.006,0.000,0.000,0.006,0.002,0.004,0.006,3349572.069,511532.778,-0.721,0.679,4,0,36,0,0004,0.000,0,*49
$GPYBM,SN10010787,030531.50,+30.265686475,+120.119848137,19.009,0.000,0.000,-0.006,0.000,-0.008,0.006,3349572.068,511532.778,-0.722,0.678,4,0,36,1,0004,0.000,0,*44
$GPYBM,SN10010787,030531.60,+30.265686477,+120.119848145,19.004,0.000,0.000,-0.002,0.003,0.015,0.003,3349572.068,511532.779,-0.722,0.679,4,0,36,1,0004,0.000,0,*6E
$GPYBM,SN10010787,030531.70,+30.265686470,+120.119848146,19.006,0.000,0.000,-0.005,0.004,0.008,0.006,3349572.067,511532.779,-0.723,0.679,4,0,36,1,0004,0.000,0,*6E
$GPYBM,SN10010787,030531.80,+30.265686472,+120.119848147,19.007,0.000,0.000,0.001,0.003,0.002,0.003,3349572.067,511532.779,-0.722,0.679,4,0,36,1,0004,0.000,0,*43
$GPYBM,SN10010787,030531.90,+30.265686468,+120.119848145,19.006,0.000,0.000,-0.003,-0.001,0.002,0.003,3349572.067,511532.779,-0.723,0.679,4,0,36,1,0004,0.000,0,*4B
$GPYBM,SN10010787,030532.00,+30.265686467,+120.119848137,19.007,0.000,0.000,-0.002,-0.004,0.000,0.004,3349572.067,511532.778,-0.723,0.678,4,0,36,1,0004,0.000,0,*4B
$GPYBM,SN10010787,030532.10,+30.265686454,+120.119848137,19.008,0.000,0.000,-0.008,-0.001,-0.002,0.008,3349572.066,511532.778,-0.724,0.678,4,0,36,0,0004,0.000,0,*6E
$GPYBM,SN10010787,030532.20,+30.265686461,+120.119848119,19.009,0.000,0.000,0.000,-0.009,-0.004,0.009,3349572.066,511532.776,-0.724,0.677,4,0,36,0,0004,0.000,0,*4D
$GPYBM,SN10010787,030532.30,+30.265686451,+120.119848115,19.012,0.000,0.000,-0.008,-0.004,-0.014,0.009,3349572.065,511532.776,-0.725,0.676,4,0,36,0,0004,0.000,0,*63
$GPYBM,SN10010787,030532.40,+30.265686457,+120.119848118,19.007,0.000,0.000,-0.001,-0.003,0.007,0.003,3349572.066,511532.776,-0.724,0.676,4,0,36,0,0004,0.000,0,*42
$GPYBM,SN10010787,030532.50,+30.265686455,+120.119848119,19.010,0.000,0.000,0.000,0.002,-0.006,0.002,3349572.066,511532.776,-0.724,0.677,4,0,36,1,0004,0.000,0,*6B
$GPYBM,SN10010787,030532.60,+30.265686448,+120.119848109,19.015,0.000,0.000,-0.004,-0.003,-0.021,0.005,3349572.065,511532.775,-0.725,0.676,4,0,36,1,0004,0.000,0,*67
$GPYBM,SN10010787,030532.70,+30.265686452,+120.119848131,19.012,0.000,0.000,-0.001,0.007,-0.011,0.007,3349572.065,511532.777,-0.725,0.678,4,0,36,1,0004,0.000,0,*40
$GPYBM,SN10010787,030532.80,+30.265686454,+120.119848121,19.014,0.000,0.000,0.001,-0.003,-0.011,0.003,3349572.065,511532.776,-0.724,0.677,4,0,36,1,0004,0.000,0,*41
$GPYBM,SN10010787,030532.90,+30.265686454,+120.119848113,19.013,0.000,0.000,-0.000,-0.008,-0.005,0.008,3349572.065,511532.776,-0.724,0.676,4,0,36,1,0004,0.000,0,*6E
$GPYBM,SN10010787,030533.00,+30.265686443,+120.119848119,19.012,0.000,0.000,-0.011,0.002,0.003,0.011,3349572.064,511532.776,-0.726,0.677,4,0,36,1,0004,0.000,0,*6D
$GPYBM,SN10010787,030533.10,+30.265686450,+120.119848106,19.010,0.000,0.000,0.001,-0.008,0.008,0.008,3349572.065,511532.775,-0.725,0.675,4,0,36,0,0004,0.000,0,*68
