$GPYBM,SN10010787,030311.80,+30.265686695,+120.119846914,19.014,0.000,0.000,0.001,-0.001,-0.001,0.002,3349572.092,511532.660,-0.698,0.561,4,0,34,1,0004,0.000,0,*45
$GPYBM,SN10010787,030311.90,+30.265686701,+120.119846904,19.013,0.000,0.000,0.005,-0.007,0.002,0.009,3349572.093,511532.659,-0.697,0.560,4,0,34,1,0004,0.000,0,*6C
$GPYBM,SN10010787,030312.00,+30.265686701,+120.119846908,19.016,0.000,0.000,0.003,0.002,-0.010,0.004,3349572.093,511532.660,-0.697,0.560,4,0,34,1,0004,0.000,0,*68
$GPYBM,SN10010787,030312.10,+30.265686692,+120.119846921,19.014,0.000,0.000,-0.009,0.010,0.004,0.014,3349572.092,511532.661,-0.698,0.561,4,0,34,0,0004,0.000,0,*69
$GPYBM,SN10010787,030312.20,+30.265686690,+120.119846905,19.016,0.000,0.000,-0.004,-0.003,0.001,0.006,3349572.092,511532.659,-0.698,0.560,4,0,34,0,0004,0.000,0,*42
$GPYBM,SN10010787,030312.30,+30.265686695,+120.119846917,19.013,0.000,0.000,0.001,0.006,0.010,0.006,3349572.092,511532.660,-0.698,0.561,4,0,34,0,0004,0.000,0,*4B
$GPYBM,SN10010787,030312.40,+30.265686686,+120.119846918,19.014,0.000,0.000,-0.004,0.004,0.004,0.006,3349572.091,511532.661,-0.699,0.561,4,0,34,0,0004,0.000,0,*6A
$GPYBM,SN10010787,030312.50,+30.265686682,+120.119846910,19.013,0.000,0.000,-0.005,-0.004,0.007,0.006,3349572.091,511532.660,-0.699,0.560,4,0,34,1,0004,0.000,0,*4E
$GPYBM,SN10010787,030312.60,+30.265686685,+120.119846915,19.017,0.000,0.000,0.002,0.004,-0.008,0.004,3349572.091,511532.660,-0.699,0.561,4,0,34,1,0004,0.000,0,*6D
$GPYBM,SN10010787,030312.70,+30.265686684,+120.119846915,19.014,0.000,0.000,-0.001,-0.000,0.003,0.001,3349572.091,511532.660,-0.699,0.561,4,0,34,1,0004,0.000,0,*4A
$GPYBM,SN10010787,030312.80,+30.265686682,+120.119846912,19.015,0.000,0.000,-0.001,-0.001,-0.003,0.001,3349572.091,511532.660,-0.699,0.560,4,0,34,1,0004,0.000,0,*68
