$GPYBM,SN10010787,030348.50,+30.265687486,+120.119844613,19.010,0.000,0.000,-0.002,0.005,-0.007,0.005,3349572.180,511532.439,-0.610,0.339,4,0,34,1,0004,0.000,0,*4A
$GPYBM,SN10010787,030348.60,+30.265687491,+120.119844619,19.008,0.000,0.000,0.003,0.005,0.002,0.005,3349572.180,511532.439,-0.609,0.340,4,0,34,1,0004,0.000,0,*4E
$GPYBM,SN10010787,030348.70,+30.265687490,+120.119844614,19.010,0.000,0.000,0.001,-0.001,-0.007,0.001,3349572.180,511532.439,-0.609,0.339,4,0,34,1,0004,0.000,0,*43
$GPYBM,SN10010787,030348.80,+30.265687490,+120.119844616,19.008,0.000,0.000,-0.001,0.000,0.007,0.001,3349572.180,511532.439,-0.609,0.339,4,0,34,1,0004,0.000,0,*6B
$GPYBM,SN10010787,030348.90,+30.265687494,+120.119844612,19.007,0.000,0.000,0.003,-0.003,0.008,0.004,3349572.180,511532.439,-0.609,0.339,4,0,34,1,0004,0.000,0,*6E
$GPYBM,SN10010787,030349.00,+30.265687490,+120.119844610,19.006,0.000,0.000,-0.003,-0.002,0.005,0.004,3349572.180,511532.438,-0.610,0.339,4,0,34,1,0004,0.000,0,*49
$GPYBM,SN10010787,030349.10,+30.265687496,+120.119844617,19.011,0.000,0.000,0.006,0.007,-0.021,0.009,3349572.181,511532.439,-0.609,0.340,4,0,34,1,0004,0.000,0,*6F
$GPYBM,SN10010787,030349.20,+30.265687503,+120.119844609,19.008,0.000,0.000,0.006,-0.005,-0.001,0.008,3349572.181,511532.438,-0.608,0.339,4,0,34,0,0004,0.000,0,*45
$GPYBM,SN10010787,030349.30,+30.265687498,+120.119844599,19.009,0.000,0.000,0.000,-0.007,-0.004,0.007,3349572.181,511532.437,-0.609,0.338,4,0,34,0,0004,0.000,0,*4D
$GPYBM,SN10010787,030349.40,+30.265687507,+120.119844585,19.009,0.000,0.000,0.008,-0.012,-0.003,0.015,3349572.182,511532.436,-0.608,0.336,4,0,34,0,0004,0.000,0,*45
$GPYBM,SN10010787,030349.50,+30.265687503,+120.119844596,19.012,0.000,0.000,-0.001,0.007,-0.016,0.007,3349572.181,511532.437,-0.608,0.338,4,0,34,1,0004,0.000,0,*4F
$GPYBM,SN10010787,030349.60,+30.265687513,+120.119844593,19.010,0.000,0.000,0.005,-0.000,-0.006,0.005,3349572.183,511532.437,-0.607,0.337,4,0,34,1,0004,0.000,0,*48
$GPYBM,SN10010787,030349.70,+30.265687509,+120.119844588,19.008,0.000,0.000,-0.004,-0.005,0.009,0.006,3349572.182,511532.436,-0.607,0.337,4,0,34,1,0004,0.000,0,*49
$GPYBM,SN10010787,030349.80,+30.265687498,+120.119844593,19.009,0.000,0.000,-0.009,0.003,0.001,0.009,3349572.181,511532.437,-0.609,0.337,4,0,34,1,0004,0.000,0,*69
$GPYBM,SN10010787,030349.90,+30.265687501,+120.119844594,19.009,0.000,0.000,0.000,0.002,0.002,0.002,3349572.181,511532.437,-0.608,0.337,4,0,34,1,0004,0.000,0,*42
$GPYBM,SN10010787,030350.00,+30.265687504,+120.119844590,19.008,0.000,0.000,0.002,-0.003,0.004,0.003,3349572.182,511532.436,-0.608,0.337,4,0,34,1,0004,0.000,0,*68
$GPYBM,SN10010787,030350.10,+30.265687496,+120.119844589,19.009,0.000,0.000,-0.004,-0.001,0.001,0.005,3349572.181,511532.436,-0.609,0.337,4,0,34,0,0004,0.000,0,*43
$GPYBM,SN10010787,030350.20,+30.265687496,+120.119844607,19.007,0.000,0.000,-0.002,0.009,0.005,0.009,3349572.181,511532.438,-0.609,0.339,4,0,34,0,0004,0.000,0,*60
$GPYBM,SN10010787,030350.30,+30.265687499,+120.119844601,19.007,0.000,0.000,0.002,-0.003,-0.000,0.004,3349572.181,511532.437,-0.609,0.338,4,0,34,0,0004,0.000,0,*49
$GPYBM,SN10010787,030350.40,+30.265687490,+120.119844600,19.011,0.000,0.000,-0.004,0.000,-0.014,0.004,3349572.180,511532.437,-0.609,0.338,4,0,34,0,0004,0.000,0,*40
$GPYBM,SN10010787,030350.50,+30.265687502,+120.119844595,19.009,0.000,0.000,0.008,-0.005,0.002,0.010,3349572.181,511532.437,-0.608,0.337,4,0,34,1,0004,0.000,0,*65
$GPYBM,SN10010787,030350.60,+30.265687494,+120.119844604,19.010,0.000,0.000,-0.003,0.004,-0.001,0.005,3349572.180,511532.438,-0.609,0.338,4,0,34,1,0004,0.000,0,*4B
$GPYBM,SN10010787,030350.70,+30.265687485,+120.119844604,19.009,0.000,0.000,-0.008,0.001,0.002,0.008,3349572.179,511532.438,-0.610,0.338,4,0,34,1,0004,0.000,0,*61
$GPYBM,SN10010787,030350.80,+30.265687497,+120.119844605,19.007,0.000,0.000,0.007,0.001,0.008,0.007,3349572.181,511532.438,-0.609,0.338,4,0,34,1,0004,0.000,0,*4A
$GPYBM,SN10010787,030350.90,+30.265687488,+120.119844605,19.012,0.000,0.000,-0.004,0.002,-0.014,0.004,3349572.180,511532.438,-0.610,0.338,4,0,34,1,0004,0.000,0,*46
$GPYBM,SN10010787,030351.00,+30.265687494,+120.119844599,19.012,0.000,0.000,0.004,-0.004,-0.011,0.006,3349572.180,511532.437,-0.609,0.338,4,0,34,1,0004,0.000,0,*43
$GPYBM,SN10010787,030351.10,+30.265687510,+120.119844589,19.007,0.000,0.000,0.010,-0.009,0.005,0.014,3349572.182,511532.436,-0.607,0.337,4,0,34,0,0004,0.000,0,*6A
$GPYBM,SN10010787,030351.20,+30.265687487,+120.119844590,19.009,0.000,0.000,-0.003,-0.005,0.002,0.006,3349572.180,511532.436,-0.610,0.337,4,0,34,0,0004,0.000,0,*43
$GPYBM,SN10010787,030351.30,+30.265687498,+120.119844592,19.007,0.000,0.000,0.007,-0.000,0.009,0.007,3349572.181,511532.437,-0.609,0.337,4,0,34,0,0004,0.000,0,*6E
